kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10730070,K04335.01,Kepler-1590 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,7.617581980,5.4520000e-05,-5.4520000e-05,137.5000800,5.690000e-03,-5.690000e-03,0.234,0.226,-0.234,3.54500,0.17300,-0.17300,85.4,7.300e+00,-7.300e+00,1.00,0.32,-1.400e-01,1020.0,,,255.32,238.40,-88.91,13.40,1,q1_q17_dr25_tce,6202.00,166.00,-203.00,4.401,0.072,-0.217,1.0720,0.3420,-0.1470,291.407810,48.017891,14.110
8573193,K04337.01,Kepler-1591 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,8.185048590,8.3460000e-05,-8.3460000e-05,134.5540000,1.040000e-02,-1.040000e-02,0.601,0.369,-0.387,4.67300,0.34900,-0.34900,97.6,9.500e+00,-9.500e+00,0.93,0.24,-8.000e-02,892.0,,,149.41,111.61,-40.49,12.50,1,q1_q17_dr25_tce,5984.00,149.00,-179.00,4.521,0.044,-0.187,0.9060,0.2340,-0.0840,296.516660,44.608608,14.686
6792908,K04341.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,10.778313000,1.5880000e-04,-1.5880000e-04,136.6142000,1.230000e-02,-1.230000e-02,0.591,0.032,-0.469,5.25600,0.31300,-0.31300,90.7,8.400e+00,-8.400e+00,1.25,0.35,-2.300e-01,1067.0,,,306.18,260.18,-132.80,12.50,1,q1_q17_dr25_tce,6726.00,212.00,-259.00,4.262,0.149,-0.182,1.2580,0.3500,-0.2340,295.962590,42.200256,13.264
8087812,K04343.01,Kepler-1952 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0,27.210680700,5.2620000e-04,-5.2620000e-04,132.3793000,1.610000e-02,-1.610000e-02,0.973,0.024,-0.680,10.51500,0.33700,-0.33700,99.4,6.700e+00,-6.700e+00,1.73,0.25,-3.600e-01,725.0,,,65.27,27.86,-26.81,16.90,1,q1_q17_dr25_tce,5973.00,120.00,-108.00,4.171,0.188,-0.101,1.3050,0.1930,-0.2660,288.076480,43.958488,13.694
10534155,K04345.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,4.327108950,1.7610000e-05,-1.7610000e-05,133.4088600,3.280000e-03,-3.280000e-03,1.158,6.804,-0.126,1.38700,0.17500,-0.17500,108.9,1.050e+01,-1.050e+01,26.60,9.95,-1.216e+01,1397.0,,,900.23,1013.19,-662.54,12.90,1,q1_q17_dr25_tce,5776.00,174.00,-157.00,4.018,0.518,-0.222,1.4550,0.5440,-0.6650,291.501220,47.747730,13.404
9509343,K04346.01,,CANDIDATE,CANDIDATE,0.9500,0,0,0,0,6.392697780,5.9740000e-05,-5.9740000e-05,135.6101000,6.730000e-03,-6.730000e-03,0.011,0.443,-0.011,2.13800,0.21600,-0.21600,174.3,1.830e+01,-1.830e+01,1.21,0.10,-1.200e-01,890.0,,,148.31,35.78,-36.41,11.30,1,q1_q17_dr25_tce,5248.00,86.00,-78.00,4.416,0.112,-0.056,0.9430,0.0740,-0.0990,282.760620,46.177841,14.930
3244792,K04347.01,Kepler-1592 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.057098200,2.1630000e-05,-2.1630000e-05,134.5012200,6.260000e-03,-6.260000e-03,0.104,0.352,-0.104,3.57100,0.16500,-0.16500,144.0,1.060e+01,-1.060e+01,0.99,0.25,-9.000e-02,1202.0,,,493.09,370.27,-127.58,15.70,1,q1_q17_dr25_tce,6021.00,161.00,-179.00,4.570,0.032,-0.189,0.8190,0.2090,-0.0700,293.850650,38.397751,14.803
4571844,K04353.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,17.807565600,8.3240000e-04,-8.3240000e-04,146.8832300,6.230000e-03,-6.230000e-03,0.474,0.001,-0.473,1.64300,0.15000,-0.15000,1511.0,1.620e+02,-1.620e+02,3.92,1.20,-5.100e-01,742.0,,,71.56,66.53,-25.40,11.80,1,q1_q17_dr25_tce,6194.00,197.00,-241.00,4.450,0.070,-0.210,0.9810,0.2990,-0.1280,294.421260,39.628471,15.574
8459663,K04356.01,Kepler-1593 b,CONFIRMED,CANDIDATE,0.9760,0,0,0,0,174.510276000,2.1480000e-03,-2.1480000e-03,201.4705600,9.660000e-03,-9.660000e-03,0.024,0.413,-0.024,6.68900,0.34500,-0.34500,1530.0,1.150e+02,-1.150e+02,1.74,0.14,-2.000e-01,186.0,,,0.28,0.09,-0.09,14.80,1,q1_q17_dr25_tce,4367.00,124.00,-155.00,4.822,0.060,-0.054,0.4520,0.0380,-0.0520,300.488160,44.460670,15.873
3550372,K04357.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.681180633,1.6550000e-06,-1.6550000e-06,131.6345900,2.070000e-03,-2.070000e-03,0.310,0.137,-0.310,0.88440,0.08340,-0.08340,156.4,1.220e+01,-1.220e+01,2.97,0.78,-2.600e-01,2782.0,,,14116.16,9945.02,-2786.12,16.60,1,q1_q17_dr25_tce,4939.00,81.00,-44.00,3.635,0.096,-0.144,2.3770,0.6270,-0.2090,292.907710,38.683090,15.069
7191646,K04358.01,,CANDIDATE,CANDIDATE,0.9480,0,0,0,0,106.957467000,2.1690000e-03,-2.1690000e-03,224.9874000,1.320000e-02,-1.320000e-02,0.705,0.002,-0.538,7.00600,0.50300,-0.50300,539.6,5.470e+01,-5.470e+01,2.40,0.75,-2.400e-01,394.0,,,5.70,5.34,-1.72,11.70,1,q1_q17_dr25_tce,6075.00,189.00,-210.00,4.486,0.054,-0.216,0.9690,0.3000,-0.1000,289.083130,42.704140,15.716
1575873,K04359.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.629001455,4.5700000e-06,-4.5700000e-06,131.5566200,6.430000e-03,-6.430000e-03,0.365,0.104,-0.365,1.26300,0.20200,-0.20200,14.7,2.000e+00,-2.000e+00,0.81,0.17,-2.400e-01,3375.0,,,30567.67,18880.37,-17052.93,9.40,1,q1_q17_dr25_tce,6739.00,161.00,-202.00,3.948,0.259,-0.111,2.0590,0.4390,-0.6040,291.926360,37.101292,11.283
10669994,K04360.01,Kepler-1594 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,2.716036640,1.4050000e-05,-1.4050000e-05,132.3596200,4.410000e-03,-4.410000e-03,0.440,0.513,-0.242,1.74400,0.12500,-0.12500,98.5,8.700e+00,-8.700e+00,1.05,0.14,-6.000e-02,1360.0,,,807.43,278.79,-137.87,13.10,1,q1_q17_dr25_tce,6011.00,72.00,-90.00,4.452,0.026,-0.104,1.0410,0.1380,-0.0640,293.623080,47.961910,14.801
7801070,K04361.01,,CANDIDATE,CANDIDATE,0.9740,0,0,0,0,75.878134400,3.5490000e-04,-3.5490000e-04,194.6776200,4.680000e-03,-4.680000e-03,0.705,0.266,-0.475,1.38300,0.18000,-0.18000,1054.0,1.200e+02,-1.200e+02,3.39,0.91,-4.900e-01,417.0,,,7.18,5.81,-2.53,11.90,1,q1_q17_dr25_tce,5579.00,166.00,-166.00,4.413,0.120,-0.180,0.9720,0.2610,-0.1410,282.163640,43.510132,15.183
9776794,K04363.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,18.222117680,8.4040000e-05,-8.4040000e-05,553.0664600,3.390000e-03,-3.390000e-03,0.973,69.790,-1.210,2.04400,0.17100,-0.17100,2318.0,1.850e+02,-1.850e+02,7.45,1.99,-1.220e+00,620.0,,,34.99,29.40,-13.78,15.20,1,q1_q17_dr25_tce,5162.00,181.00,-181.00,4.411,0.144,-0.252,0.9580,0.2550,-0.1570,294.365140,46.501759,16.084
7427764,K04364.01,Kepler-1595 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.563836970,4.5820000e-05,-4.5820000e-05,132.2606800,7.600000e-03,-7.600000e-03,0.365,0.094,-0.365,2.27100,0.22700,-0.22700,201.8,2.370e+01,-2.370e+01,1.22,0.24,-1.300e-01,980.0,,,218.18,132.00,-63.03,9.90,1,q1_q17_dr25_tce,5408.00,160.00,-160.00,4.496,0.070,-0.130,0.8610,0.1680,-0.0900,285.722720,43.009480,15.448
10647452,K04366.01,,CANDIDATE,CANDIDATE,0.9530,0,0,0,0,0.762950224,3.2930000e-06,-3.2930000e-06,131.9157000,3.440000e-03,-3.440000e-03,0.197,0.259,-0.197,1.13300,0.10900,-0.10900,187.3,1.590e+01,-1.590e+01,1.00,0.18,-8.000e-02,1651.0,,,1763.73,1054.13,-462.01,15.80,1,q1_q17_dr25_tce,5385.00,187.00,-187.00,4.610,0.037,-0.112,0.7310,0.1320,-0.0570,282.913970,47.970299,15.556
4773392,K04367.01,,CANDIDATE,CANDIDATE,0.9710,0,0,0,0,170.995748000,1.2300000e-03,-1.2300000e-03,163.9573700,6.430000e-03,-6.430000e-03,0.839,0.099,-0.589,3.88000,0.17400,-0.17400,477.1,3.560e+01,-3.560e+01,4.90,0.83,-1.250e+00,463.0,,,10.86,4.73,-5.16,15.50,1,q1_q17_dr25_tce,6127.00,73.00,-85.00,3.991,0.188,-0.101,1.9830,0.3370,-0.5060,298.033050,39.883179,13.985
11444514,K04371.01,Kepler-1596 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,66.373298000,7.0090000e-04,-7.0090000e-04,174.0159500,5.090000e-03,-5.090000e-03,0.021,0.411,-0.021,8.55900,0.78700,-0.78700,415.0,3.190e+01,-3.190e+01,1.99,0.64,-2.100e-01,471.0,,,11.59,10.94,-3.51,13.70,1,q1_q17_dr25_tce,6143.00,164.00,-200.00,4.470,0.056,-0.224,0.9760,0.3150,-0.1050,285.557500,49.330070,15.370
9702006,K04372.01,Kepler-1953 b,CONFIRMED,CANDIDATE,0.9770,0,0,0,0,6.245646330,5.4360000e-05,-5.4360000e-05,137.1624100,7.100000e-03,-7.100000e-03,0.594,0.382,-0.384,2.45900,0.18200,-0.18200,212.0,2.120e+01,-2.120e+01,1.06,0.12,-7.000e-02,731.0,,,67.62,27.85,-16.43,11.90,1,q1_q17_dr25_tce,4858.00,161.00,-161.00,4.622,0.027,-0.059,0.7070,0.0800,-0.0490,287.968140,46.470612,15.485
10991114,K04374.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,3.703867410,2.0250000e-05,-2.0250000e-05,132.6959600,3.530000e-03,-3.530000e-03,0.033,0.416,-0.033,1.41000,0.10900,-0.10900,125.7,1.190e+01,-1.190e+01,0.86,0.17,-7.000e-02,1012.0,,,247.20,146.25,-61.28,13.10,1,q1_q17_dr25_tce,5496.00,149.00,-149.00,4.592,0.032,-0.120,0.7760,0.1520,-0.0650,298.183410,48.443810,14.108
4945764,K04377.01,,CANDIDATE,CANDIDATE,0.9260,0,0,0,0,19.875135500,2.8290000e-04,-2.8290000e-04,148.3935000,1.190000e-02,-1.190000e-02,0.919,0.023,-0.639,8.04100,0.27100,-0.27100,109.0,8.400e+00,-8.400e+00,2.49,0.51,-4.200e-01,1061.0,,,299.47,154.58,-102.25,15.20,1,q1_q17_dr25_tce,6918.00,72.00,-83.00,4.021,0.148,-0.121,2.0040,0.4130,-0.3380,297.160890,40.042858,13.543
7777818,K04380.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.781599560,4.5220000e-05,-4.5220000e-05,136.7717800,6.010000e-03,-6.010000e-03,0.660,0.290,-0.455,2.22200,0.18100,-0.18100,72.8,5.600e+00,-5.600e+00,1.70,0.51,-5.600e-01,1475.0,,,1117.19,981.46,-682.91,16.40,1,q1_q17_dr25_tce,6443.00,181.00,-227.00,4.023,0.299,-0.161,1.8840,0.5590,-0.6220,298.949010,43.441715,13.384
6937529,K04382.01,Kepler-1597 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.946489350,2.5140000e-05,-2.5140000e-05,132.4220800,6.790000e-03,-6.790000e-03,0.010,0.444,-0.009,3.15500,0.23800,-0.23800,57.0,5.100e+00,-5.100e+00,0.89,0.25,-1.000e-01,1497.0,,,1187.50,921.50,-368.65,12.70,1,q1_q17_dr25_tce,6481.00,145.00,-193.00,4.378,0.069,-0.172,1.1710,0.3220,-0.1380,288.163970,42.481079,14.144
9883606,K04383.01,Kepler-1598 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.341953120,3.5500000e-05,-3.5500000e-05,134.1876700,6.660000e-03,-6.660000e-03,0.118,0.334,-0.118,2.59800,0.20700,-0.20700,73.3,7.700e+00,-7.700e+00,0.94,0.30,-1.300e-01,1236.0,,,552.70,519.44,-197.27,10.60,1,q1_q17_dr25_tce,6164.00,165.00,-220.00,4.378,0.090,-0.210,1.0900,0.3500,-0.1500,288.469090,46.783680,13.874
9883606,K04383.02,,CANDIDATE,CANDIDATE,0.8830,0,0,0,0,2.583938410,2.3790000e-05,-2.3790000e-05,131.8072900,7.660000e-03,-7.660000e-03,0.229,0.223,-0.229,2.16900,0.29500,-0.29500,49.4,7.300e+00,-7.300e+00,0.77,0.25,-1.000e-01,1470.0,,,1103.30,1036.91,-393.79,8.50,2,q1_q17_dr25_tce,6164.00,165.00,-220.00,4.378,0.090,-0.210,1.0900,0.3500,-0.1500,288.469090,46.783680,13.874
5860968,K04384.01,Kepler-1599 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,122.358116000,4.2020000e-03,-4.2020000e-03,134.3477000,1.900000e-02,-1.900000e-02,0.255,0.198,-0.255,10.76800,0.69000,-0.69000,352.8,3.490e+01,-3.490e+01,2.15,0.61,-4.100e-01,407.0,,,6.46,5.54,-2.70,12.20,1,q1_q17_dr25_tce,5998.00,180.00,-180.00,4.324,0.153,-0.187,1.1390,0.3240,-0.2160,286.220890,41.151249,14.945
3645438,K04385.01,Kepler-1600 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.298142000,5.4230000e-05,-5.4230000e-05,137.8567400,6.290000e-03,-6.290000e-03,0.411,0.059,-0.411,3.02400,0.14600,-0.14600,370.5,2.940e+01,-2.940e+01,1.60,0.09,-1.000e-01,786.0,,,90.04,17.03,-15.83,13.60,2,q1_q17_dr25_tce,5119.00,82.00,-82.00,4.508,0.060,-0.040,0.8340,0.0470,-0.0520,291.399380,38.787750,15.825
3645438,K04385.02,Kepler-1600 b,CONFIRMED,CANDIDATE,0.9110,0,0,0,0,386.370512000,8.2550000e-03,-8.2550000e-03,452.8740000,1.030000e-02,-1.030000e-02,0.010,0.441,-0.010,11.00700,0.37500,-0.37500,1336.4,9.440e+01,-9.440e+01,2.96,0.17,-1.900e-01,209.0,,,0.45,0.09,-0.08,13.10,1,q1_q17_dr25_tce,5119.00,82.00,-82.00,4.508,0.060,-0.040,0.8340,0.0470,-0.0520,291.399380,38.787750,15.825
3645438,K04385.03,,CANDIDATE,CANDIDATE,0.9460,0,0,0,0,17.369511200,4.8960000e-04,-4.8960000e-04,136.6159000,2.390000e-02,-2.390000e-02,0.280,0.182,-0.280,4.01200,0.74000,-0.74000,314.0,5.640e+01,-5.640e+01,1.45,0.08,-9.000e-02,588.0,,,28.35,5.36,-4.99,8.60,3,q1_q17_dr25_tce,5119.00,82.00,-82.00,4.508,0.060,-0.040,0.8340,0.0470,-0.0520,291.399380,38.787750,15.825
8480582,K04386.01,Kepler-1702 b,CONFIRMED,CANDIDATE,0.9670,0,0,0,0,18.501089800,1.5570000e-04,-1.5570000e-04,149.1756900,6.010000e-03,-6.010000e-03,0.719,0.046,-0.512,3.17900,0.17000,-0.17000,421.1,3.380e+01,-3.380e+01,1.62,0.24,-1.400e-01,555.0,,,22.40,11.10,-5.48,14.70,1,q1_q17_dr25_tce,5242.00,158.00,-142.00,4.613,0.030,-0.090,0.7340,0.1120,-0.0600,284.972500,44.567551,15.789
9588822,K04388.02,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,61.858947000,3.0990000e-03,-3.0990000e-03,191.9736000,5.250000e-02,-5.250000e-02,0.621,0.038,-0.476,21.32000,1.70000,-1.70000,70.8,9.600e+00,-9.600e+00,2.47,0.69,-1.500e+00,699.0,,,56.48,47.84,-48.59,9.10,3,q1_q17_dr25_tce,5529.00,168.00,-140.00,3.685,0.712,-0.178,2.8170,0.7890,-1.7090,292.134280,46.202419,12.045
2997459,K04389.01,,CANDIDATE,CANDIDATE,0.5710,0,0,0,0,16.336886300,1.6770000e-04,-1.6770000e-04,132.2081600,7.230000e-03,-7.230000e-03,0.066,0.376,-0.066,3.59700,0.19700,-0.19700,225.9,2.090e+01,-2.090e+01,1.27,0.34,-1.900e-01,642.0,,,40.22,42.68,-18.18,12.10,1,q1_q17_dr25_tce,5410.00,334.00,-371.00,4.490,0.094,-0.175,0.8590,0.2350,-0.1260,293.130980,38.159679,15.050
8330207,K04390.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.636682620,1.0510000e-05,-1.0510000e-05,131.6458600,5.410000e-03,-5.410000e-03,1.220,7.189,-0.518,1.90700,0.23500,-0.23500,921.7,8.860e+01,-8.860e+01,103.99,36.36,-4.847e+01,2562.0,,,10160.30,10682.43,-7631.10,12.90,1,q1_q17_dr25_tce,5234.00,158.00,-174.00,3.436,0.402,-0.234,3.7390,1.3070,-1.7430,300.924840,44.249680,16.494
6359926,K04391.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,49.474696600,9.8150000e-04,-9.8150000e-04,166.1420000,1.710000e-02,-1.710000e-02,0.491,0.476,-0.278,10.46000,0.52500,-0.52500,291.0,1.920e+01,-1.920e+01,1.62,0.46,-2.000e-01,498.0,,,14.50,12.16,-4.63,17.20,1,q1_q17_dr25_tce,5952.00,161.00,-179.00,4.475,0.067,-0.189,0.9280,0.2650,-0.1140,290.395050,41.781570,14.955
8324518,K04393.01,,CANDIDATE,CANDIDATE,0.9360,0,0,0,0,1.628882670,9.3750000e-06,-9.3750000e-06,132.3389900,3.920000e-03,-3.920000e-03,0.147,0.310,-0.147,1.72000,0.12400,-0.12400,130.9,1.220e+01,-1.220e+01,0.92,0.19,-8.000e-02,1327.0,,,733.67,485.20,-187.70,12.50,1,q1_q17_dr25_tce,5398.00,177.00,-160.00,4.571,0.034,-0.136,0.8110,0.1690,-0.0680,299.276580,44.291981,15.295
3103473,K04395.01,,CANDIDATE,CANDIDATE,0.5280,0,0,0,0,1.920062587,8.5160000e-06,-8.5160000e-06,131.7267800,3.630000e-03,-3.630000e-03,0.387,0.057,-0.387,1.43700,0.12900,-0.12900,226.8,2.050e+01,-2.050e+01,1.12,0.16,-9.000e-02,1189.0,,,471.84,217.13,-114.60,12.60,1,q1_q17_dr25_tce,5266.00,158.00,-142.00,4.611,0.036,-0.090,0.7410,0.1030,-0.0600,287.840000,38.255489,15.686
5802637,K04398.01,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0,7.342246700,5.5370000e-05,-5.5370000e-05,131.5538200,6.420000e-03,-6.420000e-03,0.253,0.201,-0.253,2.02900,0.19200,-0.19200,366.8,3.730e+01,-3.730e+01,1.60,0.34,-1.400e-01,837.0,,,115.93,75.95,-32.50,11.80,1,q1_q17_dr25_tce,5573.00,174.00,-194.00,4.562,0.036,-0.144,0.8390,0.1760,-0.0750,295.211270,41.086971,15.486
8345384,K04399.01,,CANDIDATE,CANDIDATE,0.9580,0,0,0,0,42.100335100,1.3890000e-04,-1.3890000e-04,143.0282700,2.780000e-03,-2.780000e-03,0.880,0.063,-0.622,1.08340,0.09910,-0.09910,214.0,1.930e+01,-1.930e+01,1.42,0.16,-7.000e-02,466.0,,,11.17,3.66,-1.92,13.90,1,q1_q17_dr25_tce,5595.00,100.00,-122.00,4.570,0.016,-0.093,0.8200,0.0920,-0.0400,282.128880,44.303162,11.965
2831055,K04400.01,Kepler-1601 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,2.209231190,1.4720000e-05,-1.4720000e-05,131.9028800,5.150000e-03,-5.150000e-03,0.110,0.356,-0.110,2.39200,0.16800,-0.16800,59.8,4.900e+00,-4.900e+00,0.84,0.26,-1.100e-01,1507.0,,,1217.79,1081.31,-429.48,14.30,1,q1_q17_dr25_tce,5991.00,163.00,-199.00,4.375,0.105,-0.195,1.0920,0.3300,-0.1520,285.512940,38.079739,13.764
7703882,K04403.01,Kepler-1954 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.883502510,6.5280000e-05,-6.5280000e-05,136.9451000,1.100000e-02,-1.100000e-02,0.362,0.101,-0.362,2.55600,0.22200,-0.22200,217.7,2.220e+01,-2.220e+01,1.27,0.37,-1.200e-01,949.0,,,192.09,172.54,-52.09,11.90,1,q1_q17_dr25_tce,5840.00,174.00,-174.00,4.553,0.036,-0.204,0.8490,0.2540,-0.0790,298.002930,43.354610,15.741
10745365,K04405.01,,CANDIDATE,CANDIDATE,0.6940,0,0,0,0,8.917286300,2.2280000e-04,-2.2280000e-04,139.6051000,2.340000e-02,-2.340000e-02,0.062,0.381,-0.062,4.46800,0.67600,-0.67600,196.3,3.440e+01,-3.440e+01,1.39,0.45,-1.500e-01,931.0,,,177.84,170.85,-55.41,7.20,1,q1_q17_dr25_tce,6210.00,175.00,-219.00,4.467,0.054,-0.216,0.9860,0.3200,-0.1070,296.896000,48.047260,14.671
8396660,K04407.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.338070750,1.0680000e-05,-1.0680000e-05,132.3475600,6.760000e-03,-6.760000e-03,0.003,0.458,-0.003,1.42500,0.21100,-0.21100,20.2,2.700e+00,-2.700e+00,0.60,0.09,-7.000e-02,2008.0,,,3844.97,1757.00,-1030.40,8.50,1,q1_q17_dr25_tce,6355.00,115.00,-127.00,4.299,0.063,-0.117,1.3190,0.2170,-0.1440,301.156560,44.379532,11.179
5308537,K04409.01,Kepler-1955 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,14.265154500,1.0620000e-04,-1.0620000e-04,143.2202400,5.280000e-03,-5.280000e-03,0.353,0.095,-0.353,3.60100,0.16400,-0.16400,66.3,5.500e+00,-5.500e+00,1.06,0.18,-1.800e-01,853.0,,,125.45,59.13,-45.84,13.90,1,q1_q17_dr25_tce,5825.00,105.00,-117.00,4.237,0.156,-0.104,1.2910,0.2200,-0.2200,299.534790,40.477779,12.515
6350882,K04410.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.044043660,3.9340000e-05,-3.9340000e-05,136.0078500,5.770000e-03,-5.770000e-03,0.080,0.386,-0.080,1.68200,0.17200,-0.17200,236.5,2.460e+01,-2.460e+01,1.47,0.49,-1.700e-01,1078.0,,,318.92,325.46,-100.89,11.60,1,q1_q17_dr25_tce,6039.00,189.00,-210.00,4.493,0.054,-0.229,0.9510,0.3200,-0.1070,287.042360,41.752209,15.744
5281113,K04411.01,Kepler-1602 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,11.179315810,9.7220000e-05,-9.7220000e-05,131.6412300,7.160000e-03,-7.160000e-03,0.381,0.074,-0.381,3.10300,0.21900,-0.21900,90.6,8.700e+00,-8.700e+00,1.81,0.38,-5.600e-01,1159.0,,,426.61,263.36,-244.28,12.00,1,q1_q17_dr25_tce,6292.00,169.00,-169.00,4.014,0.241,-0.111,1.8730,0.3860,-0.5800,293.580870,40.427471,13.352
7582691,K04419.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.259819659,4.0400000e-07,-4.0400000e-07,131.8506100,1.370000e-03,-1.370000e-03,0.972,0.041,-0.724,0.65130,0.05770,-0.05770,231.5,1.280e+01,-1.280e+01,1.22,0.08,-8.000e-02,1559.0,,,1410.90,285.54,-257.11,24.10,1,q1_q17_dr25_tce,3939.00,55.00,-62.00,4.736,0.028,-0.035,0.5260,0.0350,-0.0350,281.116460,43.282440,15.174
9836563,K04421.01,,CANDIDATE,CANDIDATE,0.9780,0,0,0,0,4.726931310,7.1160000e-05,-7.1160000e-05,135.2927000,1.280000e-02,-1.280000e-02,0.065,0.383,-0.065,4.03600,0.35500,-0.35500,26.2,2.600e+00,-2.600e+00,0.61,0.12,-8.000e-02,1203.0,,,495.58,248.36,-142.01,11.50,1,q1_q17_dr25_tce,5950.00,71.00,-83.00,4.323,0.096,-0.144,1.1960,0.2350,-0.1570,294.124880,46.672890,12.788
9836563,K04421.02,,CANDIDATE,CANDIDATE,0.9670,0,0,0,0,6.559536800,1.1680000e-04,-1.1680000e-04,132.0079000,1.750000e-02,-1.750000e-02,0.378,0.095,-0.378,4.32400,0.68400,-0.68400,26.3,3.000e+00,-3.000e+00,0.62,0.12,-8.000e-02,1079.0,,,320.09,160.41,-91.72,10.10,2,q1_q17_dr25_tce,5950.00,71.00,-83.00,4.323,0.096,-0.144,1.1960,0.2350,-0.1570,294.124880,46.672890,12.788
7046035,K04424.01,Kepler-1603 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,2.271649520,2.1050000e-05,-2.1050000e-05,131.8260100,7.310000e-03,-7.310000e-03,0.010,0.452,-0.010,4.05400,0.19600,-0.19600,82.4,7.600e+00,-7.600e+00,0.97,0.33,-1.100e-01,1522.0,,,1269.46,1273.29,-414.95,12.70,1,q1_q17_dr25_tce,6274.00,174.00,-240.00,4.434,0.056,-0.224,1.0620,0.3610,-0.1200,295.329830,42.534962,15.332
4172805,K04427.01,,CANDIDATE,CANDIDATE,0.9690,0,0,0,0,147.661729000,1.5010000e-03,-1.5010000e-03,243.9526200,8.290000e-03,-8.290000e-03,0.002,0.440,-0.002,6.20700,0.32300,-0.32300,1087.8,9.390e+01,-9.390e+01,1.59,0.12,-1.400e-01,176.0,,,0.23,0.06,-0.05,13.20,1,q1_q17_dr25_tce,3788.00,76.00,-84.00,4.774,0.036,-0.040,0.4900,0.0370,-0.0410,295.117220,39.274090,15.645
5126182,K04428.01,,CANDIDATE,CANDIDATE,0.9120,0,0,0,0,13.002917160,7.4810000e-05,-7.4810000e-05,132.0230600,5.240000e-03,-5.240000e-03,0.701,0.061,-0.494,3.05800,0.15400,-0.15400,225.3,1.870e+01,-1.870e+01,1.28,0.35,-1.100e-01,710.0,,,60.11,48.06,-15.53,14.00,1,q1_q17_dr25_tce,5796.00,155.00,-173.00,4.575,0.044,-0.176,0.8000,0.2180,-0.0680,298.293400,40.239632,14.634
9936080,K04431.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,19.565080100,1.7660000e-04,-1.7660000e-04,136.2855500,7.430000e-03,-7.430000e-03,0.025,0.425,-0.025,4.24200,0.27700,-0.27700,61.7,5.300e+00,-5.300e+00,0.97,0.18,-1.200e-01,791.0,,,92.77,46.07,-27.10,13.80,1,q1_q17_dr25_tce,6180.00,111.00,-135.00,4.294,0.099,-0.132,1.2350,0.2230,-0.1490,283.724270,46.879112,12.674
8278685,K04435.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,10.861416300,1.6160000e-04,-1.6160000e-04,136.8213000,1.250000e-02,-1.250000e-02,0.939,0.044,-0.655,6.02000,0.39000,-0.39000,64.8,5.500e+00,-5.500e+00,1.01,0.29,-1.100e-01,899.0,,,154.68,127.71,-44.72,12.90,1,q1_q17_dr25_tce,6339.00,141.00,-189.00,4.454,0.062,-0.200,1.0170,0.2980,-0.1060,281.955690,44.261532,13.517
